datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek
2021-02-25,Comirnaty,CZ063,Kraj Vysočina,40-44,13,18
2021-02-25,Comirnaty,CZ063,Kraj Vysočina,45-49,14,14
2021-02-25,Comirnaty,CZ063,Kraj Vysočina,50-54,13,11
2021-02-25,Comirnaty,CZ063,Kraj Vysočina,55-59,10,17
2021-02-25,Comirnaty,CZ063,Kraj Vysočina,60-64,7,16
2021-02-25,Comirnaty,CZ063,Kraj Vysočina,65-69,6,18
2021-02-25,Comirnaty,CZ063,Kraj Vysočina,70-74,8,23
2021-02-25,Comirnaty,CZ063,Kraj Vysočina,75-79,7,33
2021-02-25,Comirnaty,CZ063,Kraj Vysočina,80+,320,160
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,18-24,18,7
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,25-29,24,16
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,30-34,36,8
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,35-39,34,10
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,40-44,40,13
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,45-49,49,15
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,50-54,59,5
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,55-59,49,5
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,60-64,53,5
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,65-69,58,9
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,70-74,60,3
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,75-79,65,7
2021-02-25,Comirnaty,CZ064,Jihomoravský kraj,80+,1275,272
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,0-17,1,0
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,18-24,6,2
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,25-29,9,3
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,30-34,20,7
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,35-39,21,11
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,40-44,25,12
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,45-49,28,19
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,50-54,19,14
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,55-59,21,8
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,60-64,27,13
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,65-69,5,6
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,70-74,4,4
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,75-79,4,2
2021-02-25,Comirnaty,CZ071,Olomoucký kraj,80+,349,111
2021-02-25,Comirnaty,CZ072,Zlínský kraj,0-17,0,4
2021-02-25,Comirnaty,CZ072,Zlínský kraj,18-24,8,15
2021-02-25,Comirnaty,CZ072,Zlínský kraj,25-29,14,19
2021-02-25,Comirnaty,CZ072,Zlínský kraj,30-34,12,23
2021-02-25,Comirnaty,CZ072,Zlínský kraj,35-39,17,26
2021-02-25,Comirnaty,CZ072,Zlínský kraj,40-44,23,41
2021-02-25,Comirnaty,CZ072,Zlínský kraj,45-49,32,56
2021-02-25,Comirnaty,CZ072,Zlínský kraj,50-54,25,32
2021-02-25,Comirnaty,CZ072,Zlínský kraj,55-59,34,33
2021-02-25,Comirnaty,CZ072,Zlínský kraj,60-64,23,34
2021-02-25,Comirnaty,CZ072,Zlínský kraj,65-69,20,18
2021-02-25,Comirnaty,CZ072,Zlínský kraj,70-74,35,21
2021-02-25,Comirnaty,CZ072,Zlínský kraj,75-79,32,16
2021-02-25,Comirnaty,CZ072,Zlínský kraj,80+,339,180
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,18-24,6,3
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,25-29,16,4
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,30-34,20,5
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,35-39,29,2
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,40-44,31,7
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,45-49,49,11
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,50-54,25,17
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,55-59,30,8
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,60-64,26,9
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,65-69,19,6
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,70-74,11,4
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,75-79,16,3
2021-02-25,Comirnaty,CZ080,Moravskoslezský kraj,80+,500,246
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,18-24,4,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,25-29,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,30-34,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,35-39,4,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,40-44,4,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,45-49,9,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,50-54,5,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,55-59,4,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,60-64,3,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,65-69,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,70-74,5,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,75-79,4,0
2021-02-25,COVID-19 Vaccine Moderna,CZ020,Středočeský kraj,80+,152,0
2021-02-25,COVID-19 Vaccine Moderna,CZ032,Plzeňský kraj,80+,20,0
2021-02-25,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,25-29,1,0
2021-02-25,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,35-39,1,0
2021-02-25,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,45-49,3,0
2021-02-25,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,50-54,4,0
2021-02-25,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,55-59,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,65-69,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,70-74,3,0
2021-02-25,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,75-79,6,0
2021-02-25,COVID-19 Vaccine Moderna,CZ042,Ústecký kraj,80+,17,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,18-24,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,30-34,1,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,35-39,3,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,40-44,4,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,45-49,4,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,50-54,4,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,55-59,5,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,60-64,3,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,65-69,3,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,70-74,1,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,75-79,1,0
2021-02-25,COVID-19 Vaccine Moderna,CZ063,Kraj Vysočina,80+,249,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,25-29,1,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,30-34,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,35-39,1,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,40-44,4,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,45-49,5,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,50-54,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,55-59,10,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,60-64,10,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,65-69,38,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,70-74,56,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,75-79,65,0
2021-02-25,COVID-19 Vaccine Moderna,CZ064,Jihomoravský kraj,80+,127,0
2021-02-25,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,45-49,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,50-54,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,55-59,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,60-64,3,0
2021-02-25,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,65-69,6,0
2021-02-25,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,70-74,1,0
2021-02-25,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,75-79,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ072,Zlínský kraj,80+,2,0
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,18-24,2,6
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,25-29,0,6
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,30-34,1,9
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,35-39,1,10
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,40-44,3,11
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,45-49,1,23
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,50-54,0,19
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,55-59,2,23
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,60-64,0,15
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,65-69,1,8
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,70-74,3,19
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,75-79,2,17
2021-02-25,COVID-19 Vaccine Moderna,CZ080,Moravskoslezský kraj,80+,6,108
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,18-24,13,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,25-29,27,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,30-34,20,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,35-39,12,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,40-44,15,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,45-49,16,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,50-54,10,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,55-59,13,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,60-64,6,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,65-69,7,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,70-74,10,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,75-79,11,0
2021-02-25,VAXZEVRIA,CZ010,Hlavní město Praha,80+,35,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,18-24,3,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,25-29,5,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,30-34,9,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,35-39,11,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,40-44,17,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,45-49,16,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,50-54,12,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,55-59,16,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,60-64,13,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,65-69,48,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,70-74,68,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,75-79,74,0
2021-02-25,VAXZEVRIA,CZ020,Středočeský kraj,80+,363,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,18-24,6,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,25-29,9,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,30-34,11,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,35-39,13,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,40-44,24,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,45-49,24,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,50-54,23,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,55-59,25,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,60-64,22,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,65-69,21,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,70-74,45,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,75-79,69,0
2021-02-25,VAXZEVRIA,CZ031,Jihočeský kraj,80+,129,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,18-24,4,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,25-29,7,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,30-34,9,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,35-39,17,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,40-44,23,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,45-49,23,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,50-54,29,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,55-59,25,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,60-64,22,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,65-69,16,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,70-74,11,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,75-79,15,0
2021-02-25,VAXZEVRIA,CZ032,Plzeňský kraj,80+,263,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,18-24,21,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,25-29,20,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,30-34,31,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,35-39,42,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,40-44,55,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,45-49,77,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,50-54,66,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,55-59,54,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,60-64,33,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,65-69,23,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,70-74,18,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,75-79,10,0
2021-02-25,VAXZEVRIA,CZ042,Ústecký kraj,80+,107,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,18-24,3,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,25-29,13,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,30-34,14,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,35-39,12,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,40-44,39,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,45-49,34,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,50-54,23,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,55-59,45,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,60-64,20,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,65-69,16,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,70-74,14,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,75-79,11,0
2021-02-25,VAXZEVRIA,CZ051,Liberecký kraj,80+,108,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,18-24,7,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,25-29,15,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,30-34,18,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,35-39,37,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,40-44,51,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,45-49,43,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,50-54,50,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,55-59,51,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,60-64,33,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,65-69,13,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,70-74,38,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,75-79,29,0
2021-02-25,VAXZEVRIA,CZ052,Královéhradecký kraj,80+,204,0
2021-02-25,VAXZEVRIA,CZ053,Pardubický kraj,45-49,1,0
2021-02-25,VAXZEVRIA,CZ053,Pardubický kraj,55-59,2,0
2021-02-25,VAXZEVRIA,CZ053,Pardubický kraj,60-64,1,0
2021-02-25,VAXZEVRIA,CZ053,Pardubický kraj,70-74,1,0
2021-02-25,VAXZEVRIA,CZ053,Pardubický kraj,75-79,4,0
2021-02-25,VAXZEVRIA,CZ053,Pardubický kraj,80+,12,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,18-24,4,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,25-29,14,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,30-34,14,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,35-39,20,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,40-44,29,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,45-49,29,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,50-54,27,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,55-59,28,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,60-64,22,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,65-69,19,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,70-74,15,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,75-79,22,0
2021-02-25,VAXZEVRIA,CZ063,Kraj Vysočina,80+,43,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,25-29,1,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,30-34,8,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,35-39,4,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,40-44,8,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,45-49,7,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,50-54,7,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,55-59,6,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,60-64,2,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,65-69,2,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,70-74,3,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,75-79,2,0
2021-02-25,VAXZEVRIA,CZ064,Jihomoravský kraj,80+,54,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,18-24,4,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,25-29,2,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,30-34,3,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,35-39,8,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,40-44,17,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,45-49,10,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,50-54,9,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,55-59,8,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,60-64,11,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,65-69,6,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,70-74,1,0
2021-02-25,VAXZEVRIA,CZ071,Olomoucký kraj,80+,141,0
2021-02-25,VAXZEVRIA,CZ072,Zlínský kraj,65-69,1,0
2021-02-25,VAXZEVRIA,CZ072,Zlínský kraj,70-74,1,0
2021-02-25,VAXZEVRIA,CZ072,Zlínský kraj,75-79,5,0
2021-02-25,VAXZEVRIA,CZ072,Zlínský kraj,80+,220,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,18-24,9,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,25-29,10,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,30-34,15,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,35-39,12,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,40-44,18,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,45-49,15,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,50-54,17,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,55-59,18,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,60-64,16,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,65-69,10,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,70-74,7,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,75-79,3,0
2021-02-25,VAXZEVRIA,CZ080,Moravskoslezský kraj,80+,43,0
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,0-17,32,2
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,18-24,92,10
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,25-29,134,14
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,30-34,102,16
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,35-39,131,16
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,40-44,132,30
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,45-49,151,12
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,50-54,128,15
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,55-59,119,19
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,60-64,130,25
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,65-69,144,20
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,70-74,93,11
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,75-79,90,11
2021-02-26,Comirnaty,CZ010,Hlavní město Praha,80+,487,1061
2021-02-26,Comirnaty,CZ020,Středočeský kraj,18-24,19,14
2021-02-26,Comirnaty,CZ020,Středočeský kraj,25-29,26,13
2021-02-26,Comirnaty,CZ020,Středočeský kraj,30-34,44,22
2021-02-26,Comirnaty,CZ020,Středočeský kraj,35-39,37,27
2021-02-26,Comirnaty,CZ020,Středočeský kraj,40-44,65,51
2021-02-26,Comirnaty,CZ020,Středočeský kraj,45-49,51,83
2021-02-26,Comirnaty,CZ020,Středočeský kraj,50-54,57,53
2021-02-26,Comirnaty,CZ020,Středočeský kraj,55-59,91,57
2021-02-26,Comirnaty,CZ020,Středočeský kraj,60-64,79,43
2021-02-26,Comirnaty,CZ020,Středočeský kraj,65-69,48,14
2021-02-26,Comirnaty,CZ020,Středočeský kraj,70-74,108,15
2021-02-26,Comirnaty,CZ020,Středočeský kraj,75-79,74,6
2021-02-26,Comirnaty,CZ020,Středočeský kraj,80+,558,74
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,0-17,2,0
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,18-24,5,4
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,25-29,5,2
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,30-34,10,7
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,35-39,14,9
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,40-44,16,9
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,45-49,25,16
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,50-54,25,9
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,55-59,35,16
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,60-64,33,11
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,65-69,33,14
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,70-74,55,1
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,75-79,66,9
2021-02-26,Comirnaty,CZ031,Jihočeský kraj,80+,884,24
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,18-24,15,2
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,25-29,19,2
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,30-34,28,2
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,35-39,33,8
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,40-44,48,7
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,45-49,60,7
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,50-54,60,7
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,55-59,58,9
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,60-64,44,12
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,65-69,35,15
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,70-74,40,11
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,75-79,29,13
2021-02-26,Comirnaty,CZ032,Plzeňský kraj,80+,527,165
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,18-24,5,3
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,25-29,11,4
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,30-34,5,6
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,35-39,12,7
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,40-44,26,14
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,45-49,28,21
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,50-54,26,9
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,55-59,30,13
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,60-64,32,8
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,65-69,22,7
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,70-74,27,3
2021-02-26,Comirnaty,CZ041,Karlovarský kraj,75-79,5,2
